t,touch_FL, touch_FR, touch_RL, touch_RR
2.496000, 164.940100, 163.812365, 191.429980, 191.277663 
2.497500, 164.942196, 163.818522, 191.422404, 191.274029 
2.499000, 164.944275, 163.824647, 191.414873, 191.270427 
2.500500, 164.946335, 163.830740, 191.407390, 191.266859 
2.502000, 164.948376, 163.836799, 191.399958, 191.263327 
2.503500, 164.950398, 163.842821, 191.392578, 191.259831 
2.505000, 164.952398, 163.848806, 191.385252, 191.256373 
2.506500, 164.954376, 163.854751, 191.377984, 191.252956 
2.508000, 164.956332, 163.860655, 191.370774, 191.249579 
2.509500, 164.958264, 163.866517, 191.363624, 191.246244 
2.511000, 164.960172, 163.872334, 191.356537, 191.242953 
2.512500, 164.962054, 163.878106, 191.349515, 191.239706 
2.514000, 164.963910, 163.883831, 191.342558, 191.236506 
2.515500, 164.965740, 163.889507, 191.335670, 191.233352 
2.517000, 164.967542, 163.895134, 191.328852, 191.230246 
2.518500, 164.969316, 163.900709, 191.322105, 191.227190 
2.520000, 164.971061, 163.906231, 191.315431, 191.224183 
2.521500, 164.972776, 163.911700, 191.308832, 191.221228 
2.523000, 164.974461, 163.917114, 191.302309, 191.218324 
2.524500, 164.976116, 163.922471, 191.295864, 191.215473 
2.526000, 164.977739, 163.927770, 191.289498, 191.212677 
2.527500, 164.979330, 163.933011, 191.283213, 191.209934 
2.529000, 164.980889, 163.938192, 191.277009, 191.207247 
2.530500, 164.982414, 163.943312, 191.270889, 191.204617 
2.532000, 164.983907, 163.948369, 191.264854, 191.202042 
2.533500, 164.985365, 163.953364, 191.258904, 191.199526 
2.535000, 164.986789, 163.958294, 191.253042, 191.197067 
2.536500, 164.988178, 163.963159, 191.247267, 191.194667 
2.538000, 164.989532, 163.967958, 191.241582, 191.192326 
2.539500, 164.990850, 163.972690, 191.235986, 191.190045 
2.541000, 164.992132, 163.977353, 191.230482, 191.187824 
2.542500, 164.993378, 163.981949, 191.225070, 191.185663 
2.544000, 164.994588, 163.986474, 191.219752, 191.183564 
2.545500, 164.995761, 163.990930, 191.214526, 191.181526 
2.547000, 164.996896, 163.995314, 191.209396, 191.179549 
2.548500, 164.997995, 163.999626, 191.204361, 191.177634 
2.550000, 164.999055, 164.003866, 191.199422, 191.175781 
2.551500, 165.000079, 164.008033, 191.194579, 191.173991 
2.553000, 165.001064, 164.012126, 191.189834, 191.172263 
2.554500, 165.002011, 164.016144, 191.185187, 191.170598 
2.556000, 165.002921, 164.020088, 191.180639, 191.168995 
2.557500, 165.003792, 164.023956, 191.176189, 191.167456 
2.559000, 165.004625, 164.027749, 191.171839, 191.165979 
2.560500, 165.005419, 164.031465, 191.167588, 191.164565 
2.562000, 165.006176, 164.035104, 191.163438, 191.163213 
2.563500, 165.006894, 164.038666, 191.159388, 191.161925 
2.565000, 165.007574, 164.042151, 191.155438, 191.160699 
2.566500, 165.008215, 164.045558, 191.151589, 191.159535 
2.568000, 165.008819, 164.048887, 191.147842, 191.158433 
2.569500, 165.009384, 164.052137, 191.144195, 191.157394 
2.571000, 165.009912, 164.055309, 191.140650, 191.156416 
2.572500, 165.010401, 164.058402, 191.137206, 191.155500 
2.574000, 165.010853, 164.061416, 191.133864, 191.154646 
2.575500, 165.011268, 164.064351, 191.130623, 191.153852 
2.577000, 165.011645, 164.067207, 191.127483, 191.153119 
2.578500, 165.011985, 164.069984, 191.124444, 191.152445 
2.580000, 165.012289, 164.072681, 191.121506, 191.151832 
2.581500, 165.012555, 164.075299, 191.118669, 191.151278 
2.583000, 165.012786, 164.077837, 191.115932, 191.150783 
2.584500, 165.012980, 164.080297, 191.113296, 191.150346 
2.586000, 165.013139, 164.082677, 191.110760, 191.149967 
2.587500, 165.013262, 164.084978, 191.108323, 191.149645 
2.589000, 165.013350, 164.087200, 191.105986, 191.149380 
2.590500, 165.013404, 164.089343, 191.103748, 191.149171 
2.592000, 165.013423, 164.091407, 191.101608, 191.149017 
2.593500, 165.013408, 164.093393, 191.099567, 191.148918 
2.595000, 165.013360, 164.095301, 191.097623, 191.148874 
2.596500, 165.013279, 164.097131, 191.095776, 191.148883 
2.598000, 165.013165, 164.098883, 191.094025, 191.148944 
2.599500, 165.013019, 164.100558, 191.092370, 191.149058 
2.601000, 165.012841, 164.102156, 191.090811, 191.149223 
2.602500, 165.012632, 164.103677, 191.089346, 191.149438 
2.604000, 165.012392, 164.105122, 191.087975, 191.149703 
2.605500, 165.012123, 164.106491, 191.086697, 191.150017 
2.607000, 165.011823, 164.107784, 191.085512, 191.150379 
2.608500, 165.011494, 164.109003, 191.084418, 191.150788 
2.610000, 165.011137, 164.110147, 191.083416, 191.151243 
2.611500, 165.010752, 164.111217, 191.082503, 191.151744 
2.613000, 165.010340, 164.112213, 191.081680, 191.152289 
2.614500, 165.009900, 164.113137, 191.080945, 191.152878 
2.616000, 165.009435, 164.113988, 191.080297, 191.153510 
2.617500, 165.008943, 164.114767, 191.079736, 191.154183 
2.619000, 165.008427, 164.115476, 191.079261, 191.154897 
2.620500, 165.007887, 164.116113, 191.078871, 191.155651 
2.622000, 165.007323, 164.116681, 191.078564, 191.156444 
2.623500, 165.006735, 164.117179, 191.078340, 191.157274 
2.625000, 165.006126, 164.117609, 191.078197, 191.158142 
2.626500, 165.005495, 164.117971, 191.078136, 191.159045 
2.628000, 165.004842, 164.118266, 191.078154, 191.159983 
2.629500, 165.004170, 164.118494, 191.078250, 191.160955 
2.631000, 165.003477, 164.118656, 191.078424, 191.161959 
2.632500, 165.002766, 164.118754, 191.078674, 191.162995 
2.634000, 165.002037, 164.118787, 191.078999, 191.164062 
2.635500, 165.001290, 164.118757, 191.079399, 191.165158 
2.637000, 165.000526, 164.118665, 191.079871, 191.166283 
2.638500, 164.999746, 164.118511, 191.080415, 191.167435 
2.640000, 164.998951, 164.118295, 191.081029, 191.168614 
2.641500, 164.998141, 164.118020, 191.081713, 191.169818 
2.643000, 164.997317, 164.117686, 191.082465, 191.171045 
2.644500, 164.996480, 164.117293, 191.083284, 191.172296 
2.646000, 164.995631, 164.116842, 191.084169, 191.173569 
2.647500, 164.994770, 164.116336, 191.085118, 191.174863 
2.649000, 164.993898, 164.115773, 191.086130, 191.176177 
2.650500, 164.993016, 164.115156, 191.087204, 191.177509 
2.652000, 164.992125, 164.114485, 191.088339, 191.178859 
2.653500, 164.991224, 164.113761, 191.089533, 191.180225 
2.655000, 164.990316, 164.112985, 191.090786, 191.181607 
2.656500, 164.989401, 164.112158, 191.092095, 191.183003 
2.658000, 164.988480, 164.111281, 191.093460, 191.184412 
2.659500, 164.987552, 164.110355, 191.094879, 191.185833 
2.661000, 164.986620, 164.109381, 191.096351, 191.187266 
2.662500, 164.985684, 164.108360, 191.097874, 191.188708 
2.664000, 164.984744, 164.107293, 191.099448, 191.190159 
2.665500, 164.983802, 164.106181, 191.101071, 191.191618 
2.667000, 164.982858, 164.105024, 191.102741, 191.193084 
2.668500, 164.981912, 164.103825, 191.104458, 191.194555 
2.670000, 164.980967, 164.102583, 191.106220, 191.196031 
2.671500, 164.980021, 164.101300, 191.108025, 191.197510 
2.673000, 164.979077, 164.099977, 191.109873, 191.198992 
2.674500, 164.978134, 164.098615, 191.111762, 191.200475 
2.676000, 164.977194, 164.097215, 191.113691, 191.201959 
2.677500, 164.976257, 164.095778, 191.115658, 191.203442 
2.679000, 164.975324, 164.094305, 191.117662, 191.204923 
2.680500, 164.974396, 164.092797, 191.119702, 191.206402 
2.682000, 164.973473, 164.091255, 191.121777, 191.207877 
2.683500, 164.972556, 164.089680, 191.123884, 191.209347 
2.685000, 164.971646, 164.088073, 191.126024, 191.210812 
2.686500, 164.970743, 164.086435, 191.128194, 191.212270 
2.688000, 164.969848, 164.084767, 191.130393, 191.213721 
2.689500, 164.968962, 164.083071, 191.132621, 191.215163 
2.691000, 164.968086, 164.081346, 191.134875, 191.216596 
2.692500, 164.967219, 164.079595, 191.137154, 191.218018 
2.694000, 164.966364, 164.077818, 191.139458, 191.219429 
2.695500, 164.965519, 164.076016, 191.141784, 191.220828 
2.697000, 164.964687, 164.074191, 191.144132, 191.222214 
2.698500, 164.963867, 164.072342, 191.146501, 191.223586 
2.700000, 164.963061, 164.070472, 191.148888, 191.224943 
2.701500, 164.962268, 164.068582, 191.151294, 191.226285 
2.703000, 164.961490, 164.066671, 191.153716, 191.227610 
2.704500, 164.960727, 164.064742, 191.156154, 191.228917 
2.706000, 164.959980, 164.062794, 191.158606, 191.230207 
2.707500, 164.959248, 164.060831, 191.161071, 191.231478 
2.709000, 164.958534, 164.058851, 191.163548, 191.232729 
2.710500, 164.957836, 164.056856, 191.166036, 191.233960 
2.712000, 164.957157, 164.054847, 191.168533, 191.235169 
2.713500, 164.956495, 164.052826, 191.171039, 191.236357 
2.715000, 164.955853, 164.050792, 191.173552, 191.237522 
2.716500, 164.955230, 164.048748, 191.176071, 191.238664 
2.718000, 164.954626, 164.046693, 191.178595, 191.239781 
2.719500, 164.954043, 164.044629, 191.181123, 191.240875 
2.721000, 164.953481, 164.042557, 191.183654, 191.241943 
2.722500, 164.952940, 164.040477, 191.186187, 191.242985 
2.724000, 164.952421, 164.038391, 191.188721, 191.244000 
2.725500, 164.951923, 164.036300, 191.191254, 191.244988 
2.727000, 164.951448, 164.034203, 191.193786, 191.245949 
2.728500, 164.950996, 164.032103, 191.196315, 191.246882 
2.730000, 164.950568, 164.030000, 191.198841, 191.247785 
2.731500, 164.950163, 164.027894, 191.201363, 191.248660 
2.733000, 164.949781, 164.025788, 191.203880, 191.249504 
2.734500, 164.949425, 164.023680, 191.206390, 191.250318 
2.736000, 164.949093, 164.021574, 191.208893, 191.251102 
2.737500, 164.948786, 164.019468, 191.211388, 191.251854 
2.739000, 164.948504, 164.017365, 191.213873, 191.252574 
2.740500, 164.948248, 164.015264, 191.216349, 191.253263 
2.742000, 164.948018, 164.013166, 191.218814, 191.253919 
2.743500, 164.947814, 164.011074, 191.221268, 191.254542 
2.745000, 164.947637, 164.008986, 191.223708, 191.255131 
2.746500, 164.947486, 164.006904, 191.226136, 191.255687 
2.748000, 164.947362, 164.004828, 191.228549, 191.256210 
2.749500, 164.947266, 164.002760, 191.230947, 191.256698 
2.751000, 164.947197, 164.000699, 191.233330, 191.257151 
2.752500, 164.947155, 163.998648, 191.235696, 191.257570 
2.754000, 164.947141, 163.996605, 191.238044, 191.257954 
2.755500, 164.947155, 163.994573, 191.240375, 191.258302 
2.757000, 164.947197, 163.992552, 191.242687, 191.258615 
2.758500, 164.947267, 163.990541, 191.244980, 191.258892 
2.760000, 164.947365, 163.988543, 191.247252, 191.259133 
2.761500, 164.947492, 163.986557, 191.249504, 191.259339 
2.763000, 164.947647, 163.984584, 191.251734, 191.259508 
2.764500, 164.947831, 163.982626, 191.253943, 191.259640 
2.766000, 164.948043, 163.980681, 191.256129, 191.259737 
2.767500, 164.948284, 163.978752, 191.258291, 191.259797 
2.769000, 164.948554, 163.976837, 191.260430, 191.259820 
2.770500, 164.948853, 163.974939, 191.262544, 191.259806 
2.772000, 164.949180, 163.973058, 191.264634, 191.259756 
2.773500, 164.949537, 163.971193, 191.266698, 191.259669 
2.775000, 164.949922, 163.969346, 191.268736, 191.259545 
2.776500, 164.950335, 163.967518, 191.270748, 191.259385 
2.778000, 164.950778, 163.965707, 191.272733, 191.259188 
2.779500, 164.951249, 163.963916, 191.274691, 191.258954 
2.781000, 164.951748, 163.962144, 191.276621, 191.258683 
2.782500, 164.952277, 163.960392, 191.278522, 191.258376 
2.784000, 164.952833, 163.958660, 191.280395, 191.258033 
2.785500, 164.953418, 163.956949, 191.282239, 191.257653 
2.787000, 164.954031, 163.955259, 191.284054, 191.257237 
2.788500, 164.954673, 163.953590, 191.285839, 191.256785 
2.790000, 164.955342, 163.951943, 191.287595, 191.256297 
2.791500, 164.956039, 163.950318, 191.289319, 191.255773 
2.793000, 164.956764, 163.948716, 191.291013, 191.255214 
2.794500, 164.957516, 163.947137, 191.292677, 191.254619 
2.796000, 164.958295, 163.945581, 191.294309, 191.253989 
2.797500, 164.959102, 163.944048, 191.295909, 191.253324 
2.799000, 164.959935, 163.942540, 191.297478, 191.252625 
2.800500, 164.960795, 163.941055, 191.299015, 191.251891 
2.802000, 164.961682, 163.939594, 191.300520, 191.251123 
2.803500, 164.962594, 163.938158, 191.301992, 191.250321 
2.805000, 164.963533, 163.936747, 191.303432, 191.249485 
2.806500, 164.964497, 163.935361, 191.304839, 191.248617 
2.808000, 164.965487, 163.934000, 191.306214, 191.247715 
2.809500, 164.966502, 163.932664, 191.307555, 191.246780 
2.811000, 164.967541, 163.931354, 191.308864, 191.245814 
2.812500, 164.968606, 163.930070, 191.310139, 191.244815 
2.814000, 164.969694, 163.928811, 191.311382, 191.243785 
2.815500, 164.970806, 163.927579, 191.312591, 191.242724 
2.817000, 164.971942, 163.926373, 191.313766, 191.241631 
2.818500, 164.973101, 163.925193, 191.314908, 191.240509 
2.820000, 164.974283, 163.924040, 191.316017, 191.239357 
2.821500, 164.975488, 163.922913, 191.317092, 191.238175 
2.823000, 164.976715, 163.921813, 191.318134, 191.236964 
2.824500, 164.977963, 163.920740, 191.319143, 191.235724 
2.826000, 164.979233, 163.919693, 191.320118, 191.234457 
2.827500, 164.980524, 163.918674, 191.321059, 191.233161 
2.829000, 164.981836, 163.917681, 191.321967, 191.231838 
2.830500, 164.983168, 163.916715, 191.322842, 191.230489 
2.832000, 164.984520, 163.915776, 191.323684, 191.229113 
2.833500, 164.985891, 163.914865, 191.324493, 191.227712 
2.835000, 164.987281, 163.913980, 191.325269, 191.226285 
2.836500, 164.988690, 163.913122, 191.326012, 191.224834 
2.838000, 164.990117, 163.912291, 191.326722, 191.223358 
2.839500, 164.991561, 163.911487, 191.327399, 191.221859 
2.841000, 164.993023, 163.910710, 191.328044, 191.220337 
2.842500, 164.994502, 163.909959, 191.328656, 191.218792 
2.844000, 164.995997, 163.909236, 191.329237, 191.217225 
2.845500, 164.997507, 163.908539, 191.329785, 191.215636 
2.847000, 164.999034, 163.907869, 191.330301, 191.214027 
2.848500, 165.000575, 163.907226, 191.330786, 191.212397 
2.850000, 165.002130, 163.906609, 191.331240, 191.210748 
2.851500, 165.003700, 163.906018, 191.331662, 191.209079 
2.853000, 165.005283, 163.905454, 191.332053, 191.207392 
2.854500, 165.006879, 163.904915, 191.332413, 191.205687 
2.856000, 165.008488, 163.904403, 191.332743, 191.203965 
2.857500, 165.010108, 163.903917, 191.333043, 191.202225 
2.859000, 165.011740, 163.903457, 191.333312, 191.200470 
2.860500, 165.013383, 163.903022, 191.333552, 191.198699 
2.862000, 165.015037, 163.902612, 191.333762, 191.196913 
2.863500, 165.016701, 163.902228, 191.333943, 191.195112 
2.865000, 165.018374, 163.901869, 191.334095, 191.193298 
2.866500, 165.020056, 163.901535, 191.334219, 191.191470 
2.868000, 165.021747, 163.901226, 191.334314, 191.189631 
2.869500, 165.023445, 163.900941, 191.334381, 191.187779 
2.871000, 165.025151, 163.900681, 191.334420, 191.185916 
2.872500, 165.026864, 163.900445, 191.334432, 191.184042 
2.874000, 165.028584, 163.900233, 191.334417, 191.182158 
2.875500, 165.030309, 163.900045, 191.334375, 191.180265 
2.877000, 165.032040, 163.899880, 191.334307, 191.178363 
2.878500, 165.033776, 163.899738, 191.334213, 191.176453 
2.880000, 165.035515, 163.899620, 191.334093, 191.174535 
2.881500, 165.037259, 163.899525, 191.333947, 191.172610 
2.883000, 165.039006, 163.899452, 191.333777, 191.170679 
2.884500, 165.040756, 163.899401, 191.333581, 191.168743 
2.886000, 165.042509, 163.899373, 191.333362, 191.166801 
2.887500, 165.044263, 163.899366, 191.333119, 191.164855 
2.889000, 165.046018, 163.899382, 191.332852, 191.162905 
2.890500, 165.047774, 163.899418, 191.332561, 191.160952 
2.892000, 165.049530, 163.899476, 191.332248, 191.158996 
2.893500, 165.051286, 163.899554, 191.331913, 191.157039 
2.895000, 165.053042, 163.899653, 191.331556, 191.155080 
2.896500, 165.054796, 163.899772, 191.331177, 191.153120 
2.898000, 165.056548, 163.899912, 191.330776, 191.151160 
2.899500, 165.058298, 163.900071, 191.330355, 191.149200 
2.901000, 165.060045, 163.900249, 191.329913, 191.147242 
2.902500, 165.061789, 163.900447, 191.329451, 191.145285 
2.904000, 165.063529, 163.900663, 191.328970, 191.143330 
2.905500, 165.065266, 163.900898, 191.328469, 191.141379 
2.907000, 165.066997, 163.901152, 191.327949, 191.139430 
2.908500, 165.068723, 163.901423, 191.327411, 191.137486 
2.910000, 165.070444, 163.901712, 191.326854, 191.135546 
2.911500, 165.072158, 163.902019, 191.326280, 191.133611 
2.913000, 165.073866, 163.902342, 191.325688, 191.131682 
2.914500, 165.075567, 163.902683, 191.325080, 191.129759 
2.916000, 165.077260, 163.903040, 191.324455, 191.127843 
2.917500, 165.078946, 163.903413, 191.323814, 191.125934 
2.919000, 165.080623, 163.903802, 191.323157, 191.124033 
2.920500, 165.082291, 163.904206, 191.322485, 191.122140 
2.922000, 165.083950, 163.904626, 191.321798, 191.120256 
2.923500, 165.085599, 163.905061, 191.321097, 191.118382 
2.925000, 165.087238, 163.905510, 191.320381, 191.116517 
2.926500, 165.088867, 163.905974, 191.319652, 191.114663 
2.928000, 165.090485, 163.906452, 191.318909, 191.112820 
2.929500, 165.092091, 163.906944, 191.318153, 191.110988 
2.931000, 165.093685, 163.907449, 191.317385, 191.109169 
2.932500, 165.095268, 163.907968, 191.316605, 191.107361 
2.934000, 165.096837, 163.908499, 191.315812, 191.105567 
2.935500, 165.098394, 163.909043, 191.315009, 191.103786 
2.937000, 165.099938, 163.909599, 191.314194, 191.102018 
2.938500, 165.101468, 163.910166, 191.313369, 191.100265 
2.940000, 165.102984, 163.910746, 191.312534, 191.098527 
2.941500, 165.104485, 163.911337, 191.311688, 191.096803 
2.943000, 165.105972, 163.911939, 191.310833, 191.095095 
2.944500, 165.107443, 163.912552, 191.309969, 191.093403 
2.946000, 165.108899, 163.913175, 191.309097, 191.091728 
2.947500, 165.110340, 163.913809, 191.308215, 191.090069 
2.949000, 165.111764, 163.914452, 191.307326, 191.088427 
2.950500, 165.113172, 163.915105, 191.306429, 191.086803 
2.952000, 165.114563, 163.915767, 191.305525, 191.085197 
2.953500, 165.115938, 163.916438, 191.304614, 191.083609 
2.955000, 165.117295, 163.917118, 191.303696, 191.082039 
2.956500, 165.118634, 163.917807, 191.302772, 191.080489 
2.958000, 165.119956, 163.918503, 191.301842, 191.078958 
2.959500, 165.121259, 163.919208, 191.300906, 191.077446 
2.961000, 165.122544, 163.919920, 191.299965, 191.075954 
2.962500, 165.123811, 163.920640, 191.299019, 191.074483 
2.964000, 165.125058, 163.921366, 191.298068, 191.073032 
2.965500, 165.126286, 163.922100, 191.297113, 191.071602 
2.967000, 165.127496, 163.922840, 191.296154, 191.070193 
2.968500, 165.128685, 163.923586, 191.295191, 191.068806 
2.970000, 165.129855, 163.924338, 191.294225, 191.067440 
2.971500, 165.131004, 163.925097, 191.293256, 191.066096 
2.973000, 165.132134, 163.925860, 191.292284, 191.064774 
2.974500, 165.133243, 163.926629, 191.291309, 191.063475 
2.976000, 165.134332, 163.927403, 191.290333, 191.062198 
2.977500, 165.135400, 163.928182, 191.289354, 191.060944 
2.979000, 165.136447, 163.928966, 191.288374, 191.059713 
2.980500, 165.137472, 163.929753, 191.287392, 191.058505 
2.982000, 165.138477, 163.930545, 191.286409, 191.057321 
2.983500, 165.139460, 163.931341, 191.285425, 191.056160 
2.985000, 165.140422, 163.932140, 191.284441, 191.055023 
2.986500, 165.141363, 163.932943, 191.283456, 191.053910 
2.988000, 165.142281, 163.933749, 191.282471, 191.052821 
2.989500, 165.143178, 163.934558, 191.281486, 191.051756 
2.991000, 165.144053, 163.935370, 191.280502, 191.050716 
2.992500, 165.144905, 163.936184, 191.279518, 191.049700 
2.994000, 165.145736, 163.937001, 191.278535, 191.048709 
2.995500, 165.146544, 163.937820, 191.277553, 191.047742 
2.997000, 165.147331, 163.938641, 191.276573, 191.046800 
2.998500, 165.148094, 163.939464, 191.275593, 191.045883 
3.000000, 165.148836, 163.940288, 191.274616, 191.044990 
3.001500, 165.149555, 163.941114, 191.273640, 191.044123 
3.003000, 165.150252, 163.941941, 191.272667, 191.043281 
3.004500, 165.150926, 163.942769, 191.271695, 191.042464 
3.006000, 165.151577, 163.943597, 191.270727, 191.041672 
3.007500, 165.152207, 163.944427, 191.269760, 191.040905 
3.009000, 165.152813, 163.945257, 191.268797, 191.040163 
3.010500, 165.153397, 163.946088, 191.267836, 191.039446 
3.012000, 165.153959, 163.946918, 191.266879, 191.038755 
3.013500, 165.154498, 163.947749, 191.265925, 191.038089 
3.015000, 165.155014, 163.948580, 191.264974, 191.037448 
3.016500, 165.155509, 163.949410, 191.264027, 191.036832 
3.018000, 165.155980, 163.950240, 191.263084, 191.036241 
3.019500, 165.156430, 163.951070, 191.262145, 191.035675 
3.021000, 165.156857, 163.951899, 191.261210, 191.035134 
3.022500, 165.157262, 163.952727, 191.260278, 191.034618 
3.024000, 165.157645, 163.953554, 191.259351, 191.034127 
3.025500, 165.158005, 163.954380, 191.258429, 191.033661 
3.027000, 165.158344, 163.955205, 191.257511, 191.033220 
3.028500, 165.158660, 163.956029, 191.256597, 191.032803 
3.030000, 165.158955, 163.956851, 191.255689, 191.032410 
3.031500, 165.159228, 163.957672, 191.254785, 191.032043 
3.033000, 165.159480, 163.958491, 191.253886, 191.031699 
3.034500, 165.159710, 163.959309, 191.252992, 191.031379 
3.036000, 165.159918, 163.960124, 191.252103, 191.031084 
3.037500, 165.160106, 163.960938, 191.251219, 191.030812 
3.039000, 165.160272, 163.961750, 191.250340, 191.030565 
3.040500, 165.160417, 163.962559, 191.249467, 191.030341 
3.042000, 165.160541, 163.963367, 191.248599, 191.030140 
3.043500, 165.160645, 163.964172, 191.247737, 191.029962 
3.045000, 165.160728, 163.964975, 191.246880, 191.029808 
3.046500, 165.160791, 163.965775, 191.246029, 191.029677 
3.048000, 165.160833, 163.966573, 191.245183, 191.029568 
3.049500, 165.160856, 163.967368, 191.244343, 191.029482 
3.051000, 165.160859, 163.968161, 191.243509, 191.029418 
3.052500, 165.160842, 163.968951, 191.242680, 191.029377 
3.054000, 165.160805, 163.969738, 191.241857, 191.029357 
3.055500, 165.160750, 163.970523, 191.241040, 191.029360 
3.057000, 165.160675, 163.971304, 191.240229, 191.029383 
3.058500, 165.160581, 163.972083, 191.239423, 191.029428 
3.060000, 165.160469, 163.972859, 191.238624, 191.029494 
3.061500, 165.160338, 163.973631, 191.237830, 191.029581 
3.063000, 165.160189, 163.974401, 191.237042, 191.029688 
3.064500, 165.160022, 163.975167, 191.236260, 191.029816 
3.066000, 165.159838, 163.975931, 191.235484, 191.029964 
3.067500, 165.159635, 163.976691, 191.234714, 191.030131 
3.069000, 165.159416, 163.977448, 191.233950, 191.030318 
3.070500, 165.159179, 163.978201, 191.233192, 191.030525 
3.072000, 165.158926, 163.978952, 191.232440, 191.030750 
3.073500, 165.158656, 163.979699, 191.231693, 191.030994 
3.075000, 165.158370, 163.980443, 191.230952, 191.031257 
3.076500, 165.158067, 163.981183, 191.230218, 191.031538 
3.078000, 165.157749, 163.981920, 191.229489, 191.031836 
3.079500, 165.157415, 163.982654, 191.228766, 191.032152 
3.081000, 165.157067, 163.983384, 191.228048, 191.032486 
3.082500, 165.156703, 163.984111, 191.227337, 191.032836 
3.084000, 165.156324, 163.984835, 191.226631, 191.033203 
3.085500, 165.155931, 163.985555, 191.225931, 191.033586 
3.087000, 165.155523, 163.986272, 191.225236, 191.033986 
3.088500, 165.155102, 163.986985, 191.224547, 191.034401 
3.090000, 165.154667, 163.987695, 191.223864, 191.034832 
3.091500, 165.154219, 163.988401, 191.223186, 191.035277 
3.093000, 165.153758, 163.989104, 191.222514, 191.035738 
3.094500, 165.153284, 163.989804, 191.221847, 191.036213 
3.096000, 165.152797, 163.990500, 191.221185, 191.036702 
3.097500, 165.152299, 163.991192, 191.220529, 191.037205 
3.099000, 165.151788, 163.991882, 191.219879, 191.037721 
3.100500, 165.151266, 163.992568, 191.219233, 191.038251 
3.102000, 165.150733, 163.993250, 191.218593, 191.038793 
3.103500, 165.150188, 163.993929, 191.217957, 191.039348 
3.105000, 165.149633, 163.994605, 191.217327, 191.039915 
3.106500, 165.149068, 163.995277, 191.216702, 191.040493 
3.108000, 165.148492, 163.995946, 191.216082, 191.041084 
3.109500, 165.147907, 163.996612, 191.215467, 191.041685 
3.111000, 165.147312, 163.997274, 191.214856, 191.042297 
3.112500, 165.146708, 163.997933, 191.214251, 191.042920 
3.114000, 165.146095, 163.998589, 191.213650, 191.043552 
3.115500, 165.145473, 163.999241, 191.213054, 191.044195 
3.117000, 165.144844, 163.999890, 191.212462, 191.044846 
3.118500, 165.144206, 164.000536, 191.211875, 191.045507 
3.120000, 165.143561, 164.001179, 191.211292, 191.046177 
3.121500, 165.142908, 164.001819, 191.210714, 191.046855 
3.123000, 165.142248, 164.002455, 191.210140, 191.047541 
3.124500, 165.141582, 164.003089, 191.209570, 191.048234 
3.126000, 165.140909, 164.003719, 191.209004, 191.048935 
3.127500, 165.140230, 164.004346, 191.208443, 191.049643 
3.129000, 165.139545, 164.004970, 191.207886, 191.050358 
3.130500, 165.138855, 164.005591, 191.207332, 191.051079 
3.132000, 165.138159, 164.006209, 191.206782, 191.051806 
3.133500, 165.137459, 164.006824, 191.206237, 191.052538 
3.135000, 165.136754, 164.007436, 191.205695, 191.053276 
3.136500, 165.136045, 164.008046, 191.205156, 191.054019 
3.138000, 165.135331, 164.008652, 191.204622, 191.054766 
3.139500, 165.134614, 164.009255, 191.204090, 191.055518 
3.141000, 165.133894, 164.009856, 191.203563, 191.056274 
3.142500, 165.133171, 164.010453, 191.203038, 191.057033 
3.144000, 165.132444, 164.011048, 191.202518, 191.057795 
3.145500, 165.131715, 164.011640, 191.202000, 191.058561 
3.147000, 165.130984, 164.012229, 191.201485, 191.059329 
3.148500, 165.130252, 164.012816, 191.200974, 191.060099 
3.150000, 165.129517, 164.013400, 191.200466, 191.060872 
3.151500, 165.128781, 164.013981, 191.199960, 191.061646 
3.153000, 165.128044, 164.014559, 191.199458, 191.062421 
3.154500, 165.127306, 164.015135, 191.198958, 191.063197 
3.156000, 165.126568, 164.015708, 191.198462, 191.063974 
3.157500, 165.125829, 164.016279, 191.197968, 191.064752 
3.159000, 165.125091, 164.016847, 191.197477, 191.065529 
3.160500, 165.124353, 164.017413, 191.196988, 191.066307 
3.162000, 165.123615, 164.017976, 191.196502, 191.067083 
3.163500, 165.122878, 164.018536, 191.196018, 191.067859 
3.165000, 165.122143, 164.019094, 191.195537, 191.068634 
3.166500, 165.121409, 164.019650, 191.195058, 191.069408 
3.168000, 165.120676, 164.020203, 191.194582, 191.070179 
3.169500, 165.119945, 164.020754, 191.194107, 191.070949 
3.171000, 165.119217, 164.021302, 191.193635, 191.071716 
3.172500, 165.118491, 164.021848, 191.193165, 191.072481 
3.174000, 165.117768, 164.022391, 191.192697, 191.073243 
3.175500, 165.117047, 164.022932, 191.192232, 191.074002 
3.177000, 165.116330, 164.023471, 191.191768, 191.074757 
3.178500, 165.115616, 164.024007, 191.191306, 191.075509 
3.180000, 165.114906, 164.024542, 191.190846, 191.076257 
3.181500, 165.114199, 164.025073, 191.190388, 191.077001 
3.183000, 165.113497, 164.025603, 191.189932, 191.077740 
3.184500, 165.112799, 164.026130, 191.189478, 191.078474 
3.186000, 165.112106, 164.026655, 191.189025, 191.079204 
3.187500, 165.111417, 164.027178, 191.188574, 191.079928 
3.189000, 165.110734, 164.027698, 191.188124, 191.080647 
3.190500, 165.110055, 164.028216, 191.187677, 191.081360 
3.192000, 165.109383, 164.028732, 191.187230, 191.082068 
